transaction_id,customer_id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,transaction_type,location,device,is_foreign,is_high_risk_country,is_fraud
T3470,C486,24175,48392,24217,17335,41510,CASH_IN,UK,Laptop,0,0,0
T3471,C438,39674,18695,0,21886,61560,CASH_OUT,China,Tablet,1,1,1
T3472,C36,24172,41940,17768,27163,51335,PAYMENT,China,ATM,0,1,0
T3473,C66,25140,45743,20603,1769,26909,TRANSFER,USA,ATM,0,0,0
T3474,C457,33497,18254,0,41213,74710,CASH_OUT,China,Tablet,1,0,0
T3475,C272,8098,1459,0,28234,36332,CASH_OUT,India,Tablet,0,0,0
T3476,C455,16540,14070,0,40271,56811,CASH_IN,UK,Laptop,1,1,1
T3477,C152,37321,31299,0,41205,78526,CASH_IN,China,Mobile,1,1,1
T3478,C87,22753,33480,10727,9618,32371,CASH_OUT,China,ATM,0,0,0
T3479,C493,48062,18820,0,35015,83077,TRANSFER,Nigeria,Laptop,0,1,0
T3480,C333,2220,10238,8018,48141,50361,PAYMENT,India,Tablet,1,0,0
T3481,C392,46162,31904,0,30769,76931,TRANSFER,Russia,ATM,1,0,0
T3482,C435,48557,4458,0,18031,66588,CASH_OUT,Nigeria,Mobile,0,0,0
T3483,C13,4797,13739,8942,26418,31215,PAYMENT,China,Mobile,0,1,0
T3484,C162,736,25229,24493,23207,23943,PAYMENT,UK,ATM,0,0,0
T3485,C455,15223,35200,19977,31127,46350,CASH_IN,UK,Mobile,0,1,0
T3486,C325,8535,17219,8684,14899,23434,TRANSFER,India,Mobile,0,0,0
T3487,C183,48100,48954,854,46806,94906,CASH_OUT,USA,ATM,1,1,1
T3488,C68,15114,36269,21155,19678,34792,PAYMENT,USA,Mobile,0,1,0
T3489,C84,45946,25683,0,46572,92518,CASH_OUT,USA,ATM,1,1,1
T3490,C472,30198,24625,0,7591,37789,TRANSFER,UK,Laptop,1,1,1
T3491,C2,37682,17936,0,4835,42517,PAYMENT,Nigeria,Mobile,0,0,0
T3492,C86,26211,14784,0,9691,35902,CASH_OUT,USA,Laptop,1,1,1
T3493,C72,34882,47023,12141,28726,63608,CASH_IN,Russia,Mobile,0,0,0
T3494,C428,15740,36983,21243,13112,28852,PAYMENT,UK,Tablet,1,0,0
T3495,C72,12396,33444,21048,19354,31750,CASH_IN,India,ATM,0,0,0
T3496,C476,5017,6925,1908,12053,17070,TRANSFER,UK,Mobile,0,0,0
T3497,C87,45724,36723,0,24646,70370,PAYMENT,China,Tablet,0,0,0
T3498,C212,31502,14285,0,27459,58961,TRANSFER,China,ATM,1,0,0
T3499,C137,2719,1792,0,17545,20264,PAYMENT,UK,Laptop,0,0,0
T3500,C179,6499,45287,38788,4313,10812,PAYMENT,UK,Tablet,1,1,0
T3501,C383,6788,11929,5141,1260,8048,CASH_OUT,Russia,ATM,1,0,0
T3502,C89,23779,40634,16855,15759,39538,PAYMENT,USA,Laptop,1,1,1
T3503,C216,45346,10196,0,1873,47219,PAYMENT,India,ATM,0,0,0
T3504,C163,9492,6827,0,5792,15284,TRANSFER,India,ATM,0,0,0
T3505,C261,6153,3397,0,33374,39527,TRANSFER,USA,Mobile,0,1,0
T3506,C104,13263,5603,0,20126,33389,CASH_IN,China,Laptop,1,1,1
T3507,C499,42320,41739,0,26695,69015,TRANSFER,India,Laptop,1,1,1
T3508,C235,32623,45716,13093,21802,54425,PAYMENT,Nigeria,Mobile,1,0,0
T3509,C58,11195,32278,21083,42339,53534,CASH_IN,Russia,Mobile,1,1,1
T3510,C117,24423,25469,1046,16633,41056,TRANSFER,China,Tablet,1,0,0
T3511,C42,8562,26925,18363,12015,20577,PAYMENT,India,ATM,0,1,0
T3512,C142,14199,33595,19396,4431,18630,TRANSFER,China,Mobile,1,1,1
T3513,C33,37628,8101,0,14875,52503,CASH_OUT,Nigeria,ATM,1,1,1
T3514,C84,44521,31853,0,22969,67490,CASH_OUT,USA,Mobile,1,1,1
T3515,C165,28799,34581,5782,3573,32372,TRANSFER,China,ATM,0,0,0
T3516,C321,35710,40137,4427,19936,55646,CASH_OUT,USA,Laptop,0,0,0
T3517,C403,6553,34496,27943,10237,16790,CASH_IN,Nigeria,ATM,0,1,0
T3518,C146,4538,41514,36976,46942,51480,TRANSFER,Nigeria,ATM,0,1,0
T3519,C343,17176,40293,23117,32066,49242,PAYMENT,USA,Mobile,1,1,1
T3520,C275,10935,18159,7224,41046,51981,CASH_OUT,China,ATM,1,0,0
T3521,C247,19239,47629,28390,16423,35662,PAYMENT,Russia,ATM,0,1,0
T3522,C367,7417,4062,0,49639,57056,PAYMENT,India,Laptop,1,0,0
T3523,C262,35198,5195,0,42447,77645,PAYMENT,India,Laptop,1,1,1
T3524,C232,37219,24840,0,18973,56192,TRANSFER,UK,Laptop,0,1,0
T3525,C40,3989,40023,36034,8963,12952,CASH_OUT,USA,ATM,1,1,0
T3526,C72,49015,14253,0,33392,82407,PAYMENT,Russia,Mobile,0,1,0
T3527,C433,25988,14430,0,7980,33968,CASH_IN,India,ATM,1,1,1
T3528,C54,38614,19780,0,23729,62343,CASH_OUT,Nigeria,ATM,0,0,0
T3529,C254,41756,5957,0,19814,61570,CASH_IN,UK,Laptop,1,1,1
T3530,C415,30031,35262,5231,38072,68103,CASH_OUT,China,Tablet,0,1,0
T3531,C106,20763,46838,26075,8906,29669,CASH_OUT,China,Mobile,0,0,0
T3532,C255,11475,5033,0,30904,42379,PAYMENT,India,Laptop,1,0,0
T3533,C336,46647,42718,0,37206,83853,CASH_OUT,India,ATM,1,1,1
T3534,C355,3991,34848,30857,33325,37316,CASH_IN,UK,Mobile,0,0,0
T3535,C293,31851,7852,0,38587,70438,PAYMENT,UK,Tablet,0,0,0
T3536,C89,47335,32882,0,32283,79618,CASH_OUT,Russia,Mobile,0,1,0
T3537,C169,40610,41538,928,6140,46750,CASH_IN,UK,ATM,1,0,0
T3538,C391,22176,28913,6737,10184,32360,CASH_IN,USA,Mobile,1,0,0
T3539,C448,26624,20267,0,35474,62098,CASH_IN,Russia,Mobile,0,1,0
T3540,C131,46595,15178,0,39280,85875,CASH_OUT,Nigeria,ATM,0,0,0
T3541,C464,18068,33240,15172,22587,40655,CASH_IN,India,ATM,0,0,0
T3542,C281,23418,30241,6823,2558,25976,CASH_OUT,Russia,Tablet,0,0,0
T3543,C206,28991,7088,0,40079,69070,TRANSFER,UK,Laptop,0,1,0
T3544,C261,32577,35395,2818,15089,47666,PAYMENT,Russia,Mobile,0,0,0
T3545,C269,32755,32278,0,48107,80862,TRANSFER,USA,Laptop,1,0,0
T3546,C482,11434,33599,22165,48914,60348,CASH_IN,India,Mobile,0,0,0
T3547,C309,20680,22189,1509,38026,58706,CASH_OUT,Nigeria,Mobile,0,1,0
T3548,C262,20039,46226,26187,17261,37300,TRANSFER,India,ATM,1,0,0
T3549,C328,24178,11001,0,46951,71129,TRANSFER,Nigeria,Mobile,0,1,0
T3550,C278,12623,36946,24323,16490,29113,PAYMENT,UK,ATM,0,1,0
T3551,C484,37774,4878,0,46393,84167,CASH_OUT,UK,ATM,1,0,0
T3552,C293,9580,10234,654,2429,12009,CASH_OUT,UK,Mobile,1,0,0
T3553,C397,18074,6168,0,20363,38437,CASH_IN,UK,Tablet,0,1,0
T3554,C62,17828,5208,0,49585,67413,CASH_IN,UK,Tablet,1,0,0
T3555,C476,21507,45129,23622,41111,62618,CASH_IN,USA,Laptop,1,0,0
T3556,C358,47962,25130,0,1328,49290,CASH_OUT,Russia,ATM,1,0,0
T3557,C357,17394,14363,0,6342,23736,CASH_IN,USA,Mobile,0,1,0
T3558,C113,37577,15299,0,29912,67489,CASH_OUT,India,Mobile,1,1,1
T3559,C93,19274,45987,26713,42101,61375,CASH_IN,Russia,Mobile,0,1,0
T3560,C155,12362,36246,23884,2303,14665,TRANSFER,China,Laptop,0,0,0
T3561,C500,17961,38303,20342,44402,62363,TRANSFER,UK,Mobile,1,0,0
T3562,C64,31405,34192,2787,35529,66934,PAYMENT,Russia,Laptop,1,1,1
T3563,C311,36470,27857,0,15843,52313,TRANSFER,USA,Mobile,0,0,0
T3564,C330,6027,42247,36220,19847,25874,TRANSFER,Russia,Mobile,0,1,0
T3565,C499,14628,17510,2882,42020,56648,TRANSFER,UK,Tablet,0,0,0
T3566,C443,18970,43672,24702,3584,22554,PAYMENT,China,Mobile,0,1,0
T3567,C362,7664,15651,7987,17666,25330,CASH_IN,UK,Tablet,1,0,0
T3568,C283,42892,1984,0,43002,85894,PAYMENT,China,Tablet,0,0,0
T3569,C17,44293,28221,0,34207,78500,CASH_OUT,India,Laptop,1,0,0
T3570,C144,22705,37851,15146,4450,27155,CASH_OUT,Nigeria,Tablet,0,0,0
T3571,C436,44876,43277,0,26549,71425,CASH_IN,Nigeria,Tablet,1,1,1
T3572,C86,29827,18511,0,8257,38084,PAYMENT,Russia,Laptop,0,1,0
T3573,C7,11842,44371,32529,47986,59828,CASH_IN,UK,ATM,1,0,0
T3574,C486,43503,17494,0,31434,74937,CASH_OUT,UK,Tablet,1,1,1
T3575,C482,27541,2361,0,35655,63196,CASH_OUT,USA,Mobile,0,0,0
T3576,C320,32626,24723,0,31298,63924,CASH_IN,Russia,Laptop,1,0,0
T3577,C238,12972,27789,14817,34982,47954,PAYMENT,India,ATM,0,0,0
T3578,C167,10044,18710,8666,46889,56933,PAYMENT,Russia,ATM,0,1,0
T3579,C458,1592,12149,10557,14335,15927,TRANSFER,Nigeria,Tablet,0,0,0
T3580,C48,15738,26252,10514,12451,28189,CASH_IN,Nigeria,Mobile,1,0,0
T3581,C38,10337,31267,20930,31148,41485,PAYMENT,USA,ATM,1,0,0
T3582,C138,47709,11949,0,43320,91029,CASH_IN,UK,ATM,0,1,0
T3583,C5,4912,4099,0,42320,47232,CASH_OUT,Russia,Tablet,1,1,0
T3584,C194,7560,21023,13463,43890,51450,CASH_IN,USA,ATM,0,0,0
T3585,C154,43401,29018,0,47539,90940,TRANSFER,Russia,Laptop,1,0,0
T3586,C48,2949,19109,16160,33427,36376,TRANSFER,Russia,Tablet,1,0,0
T3587,C198,25972,10795,0,37475,63447,TRANSFER,India,Laptop,1,1,1
T3588,C73,26158,40383,14225,6920,33078,CASH_IN,China,ATM,0,0,0
T3589,C164,40224,13507,0,28511,68735,PAYMENT,India,Laptop,1,0,0
T3590,C185,26073,27802,1729,1079,27152,TRANSFER,Russia,ATM,1,1,1
T3591,C451,13917,26356,12439,37848,51765,CASH_IN,Russia,Laptop,1,0,0
T3592,C247,36255,41019,4764,5960,42215,TRANSFER,USA,Laptop,0,1,0
T3593,C65,20785,26430,5645,9082,29867,TRANSFER,China,ATM,1,0,0
T3594,C473,9728,27003,17275,6943,16671,PAYMENT,India,Tablet,0,1,0
T3595,C300,30555,4735,0,21034,51589,PAYMENT,Nigeria,Mobile,1,0,0
T3596,C221,40735,2174,0,12096,52831,CASH_IN,Russia,ATM,0,1,0
T3597,C490,41658,15259,0,32416,74074,PAYMENT,Russia,Laptop,1,1,1
T3598,C286,37628,33217,0,43979,81607,PAYMENT,Russia,Mobile,0,1,0
T3599,C309,42326,41335,0,48063,90389,PAYMENT,China,ATM,1,1,1
T3600,C451,30689,20341,0,33007,63696,PAYMENT,UK,Laptop,0,0,0
T3601,C128,21896,32462,10566,40164,62060,CASH_IN,India,Tablet,0,0,0
T3602,C143,15499,10244,0,13494,28993,CASH_OUT,India,Laptop,1,0,0
T3603,C299,30079,45635,15556,41755,71834,PAYMENT,USA,ATM,1,0,0
T3604,C478,35428,37354,1926,38263,73691,PAYMENT,Russia,Laptop,1,1,1
T3605,C323,15326,33682,18356,45789,61115,CASH_IN,India,ATM,0,1,0
T3606,C473,35926,38153,2227,19098,55024,PAYMENT,Russia,Tablet,0,0,0
T3607,C119,884,16723,15839,29118,30002,CASH_OUT,UK,Laptop,0,0,0
T3608,C481,21244,11083,0,27780,49024,TRANSFER,India,Mobile,0,1,0
T3609,C469,40794,37033,0,25866,66660,PAYMENT,India,ATM,0,0,0
T3610,C216,40196,23476,0,6808,47004,TRANSFER,USA,Laptop,1,1,1
T3611,C128,28378,39644,11266,15028,43406,PAYMENT,Russia,Tablet,0,1,0
T3612,C221,22643,14331,0,9302,31945,CASH_IN,UK,Tablet,0,1,0
T3613,C232,20646,3727,0,11342,31988,CASH_IN,Russia,Tablet,1,1,1
T3614,C254,9391,28449,19058,15572,24963,CASH_OUT,USA,ATM,0,1,0
T3615,C291,9016,1137,0,44136,53152,PAYMENT,Nigeria,Laptop,0,0,0
T3616,C427,30284,14210,0,5626,35910,CASH_OUT,USA,Tablet,1,0,0
T3617,C248,36949,24515,0,12754,49703,CASH_IN,India,Tablet,1,0,0
T3618,C331,34938,6920,0,43906,78844,CASH_OUT,Nigeria,ATM,1,0,0
T3619,C451,9439,44184,34745,34080,43519,CASH_IN,Russia,ATM,1,0,0
T3620,C370,35004,2956,0,34342,69346,CASH_OUT,UK,ATM,1,0,0
T3621,C97,24298,18641,0,29715,54013,PAYMENT,China,Laptop,0,0,0
T3622,C233,33477,42007,8530,2832,36309,CASH_IN,Nigeria,Laptop,1,0,0
T3623,C151,32037,23050,0,6139,38176,TRANSFER,China,Tablet,0,0,0
T3624,C399,40684,37600,0,24513,65197,TRANSFER,USA,Laptop,0,0,0
T3625,C121,1539,13485,11946,16303,17842,PAYMENT,Russia,ATM,1,0,0
T3626,C91,8298,11798,3500,5615,13913,TRANSFER,Russia,ATM,0,0,0
T3627,C483,20040,14222,0,19060,39100,CASH_IN,USA,Tablet,1,1,1
T3628,C286,44344,22948,0,25773,70117,CASH_IN,Russia,Tablet,1,1,1
T3629,C147,32237,25993,0,25109,57346,CASH_OUT,China,ATM,1,0,0
T3630,C92,19644,19291,0,15576,35220,CASH_OUT,India,Laptop,0,0,0
T3631,C114,43741,45334,1593,2074,45815,CASH_IN,UK,ATM,1,0,0
T3632,C240,25013,30125,5112,9526,34539,CASH_IN,UK,Mobile,0,1,0
T3633,C225,39360,43564,4204,20273,59633,CASH_OUT,Russia,Mobile,0,1,0
T3634,C332,40041,19108,0,26378,66419,CASH_OUT,Russia,Mobile,1,0,0
T3635,C442,26399,37304,10905,18223,44622,CASH_OUT,India,Laptop,0,0,0
T3636,C22,43015,35036,0,19303,62318,PAYMENT,UK,ATM,0,0,0
T3637,C366,34727,48640,13913,31207,65934,TRANSFER,Nigeria,Tablet,0,0,0
T3638,C258,3549,10744,7195,20838,24387,CASH_IN,USA,Tablet,0,0,0
T3639,C65,23040,17619,0,8858,31898,CASH_IN,USA,Laptop,1,1,1
T3640,C76,17113,48452,31339,2593,19706,CASH_OUT,Russia,Tablet,0,1,0
T3641,C135,39902,18026,0,5020,44922,TRANSFER,India,Tablet,1,1,1
T3642,C465,40881,29077,0,41423,82304,CASH_OUT,China,Tablet,0,0,0
T3643,C164,6799,47210,40411,49735,56534,CASH_OUT,USA,Tablet,1,1,0
T3644,C91,5889,19040,13151,45966,51855,TRANSFER,China,Laptop,1,0,0
T3645,C463,15201,43931,28730,37268,52469,CASH_OUT,Nigeria,Tablet,0,1,0
T3646,C375,37837,11888,0,8724,46561,CASH_OUT,Nigeria,Laptop,0,0,0
T3647,C284,6999,20273,13274,12106,19105,CASH_OUT,UK,Mobile,1,1,0
T3648,C496,1001,46315,45314,29280,30281,TRANSFER,India,Laptop,0,1,0
T3649,C303,28907,15998,0,20500,49407,CASH_IN,India,Laptop,0,1,0
T3650,C452,5057,30864,25807,27938,32995,CASH_IN,USA,Laptop,0,0,0
T3651,C197,49755,29065,0,6763,56518,CASH_OUT,India,Tablet,1,0,0
T3652,C470,24671,35872,11201,34204,58875,PAYMENT,UK,Laptop,0,0,0
T3653,C442,35927,12539,0,23452,59379,CASH_OUT,China,ATM,1,0,0
T3654,C242,28387,42723,14336,43720,72107,CASH_OUT,China,Mobile,0,0,0
T3655,C326,42548,2582,0,4054,46602,CASH_IN,USA,Mobile,1,0,0
T3656,C234,27953,36596,8643,28919,56872,PAYMENT,Nigeria,Laptop,1,0,0
T3657,C120,6451,6783,332,6696,13147,PAYMENT,Nigeria,Mobile,1,1,0
T3658,C19,25182,4992,0,42256,67438,TRANSFER,UK,ATM,0,1,0
T3659,C322,19717,37087,17370,26609,46326,CASH_OUT,China,Tablet,0,0,0
T3660,C172,11759,2648,0,46551,58310,CASH_IN,UK,Mobile,1,0,0
T3661,C494,35612,23443,0,28747,64359,PAYMENT,China,Mobile,0,0,0
T3662,C462,18836,19419,583,13389,32225,TRANSFER,China,ATM,0,1,0
T3663,C48,47272,9077,0,32288,79560,TRANSFER,India,Laptop,1,0,0
T3664,C356,36978,9892,0,33749,70727,TRANSFER,India,Tablet,0,1,0
T3665,C407,47322,6180,0,49375,96697,CASH_IN,USA,ATM,1,1,1
T3666,C350,46054,18027,0,48608,94662,PAYMENT,USA,Laptop,0,0,0
T3667,C45,34524,9947,0,30223,64747,PAYMENT,India,Tablet,0,0,0
T3668,C151,10215,34513,24298,26480,36695,TRANSFER,Russia,Mobile,1,0,0
T3669,C289,46380,22642,0,26436,72816,CASH_IN,USA,Laptop,1,0,0
T3670,C399,6388,36525,30137,47337,53725,CASH_OUT,India,Laptop,1,1,0
T3671,C263,36123,40685,4562,45573,81696,CASH_IN,India,ATM,1,0,0
T3672,C429,8139,37528,29389,9227,17366,CASH_OUT,India,Mobile,0,0,0
T3673,C98,18504,36047,17543,1465,19969,CASH_IN,India,Laptop,0,0,0
T3674,C209,9511,45826,36315,39077,48588,CASH_IN,Nigeria,Laptop,0,0,0
T3675,C156,22875,16801,0,7246,30121,CASH_OUT,India,ATM,1,1,1
T3676,C45,49649,24728,0,16817,66466,PAYMENT,UK,Laptop,1,0,0
T3677,C162,7099,17220,10121,33222,40321,PAYMENT,China,ATM,1,0,0
T3678,C9,27021,2962,0,34893,61914,PAYMENT,UK,Laptop,1,1,1
T3679,C28,40198,17156,0,31059,71257,CASH_OUT,China,Mobile,1,1,1
T3680,C197,9570,1593,0,20547,30117,CASH_IN,UK,Mobile,1,1,0
T3681,C254,22655,9706,0,17527,40182,CASH_OUT,China,Laptop,0,1,0
T3682,C296,48106,2530,0,29007,77113,CASH_IN,UK,Laptop,1,0,0
T3683,C348,23002,3219,0,32860,55862,PAYMENT,USA,Mobile,0,0,0
T3684,C472,6494,2966,0,13821,20315,TRANSFER,UK,Tablet,1,1,0
T3685,C456,770,47390,46620,42254,43024,CASH_OUT,USA,Tablet,0,0,0
T3686,C278,33127,12752,0,30268,63395,PAYMENT,Nigeria,Laptop,1,1,1
T3687,C491,47305,8314,0,38299,85604,CASH_IN,Russia,Tablet,0,1,0
T3688,C56,10045,27916,17871,26768,36813,CASH_OUT,UK,Mobile,1,1,1
T3689,C418,7760,28764,21004,24175,31935,CASH_IN,USA,Mobile,0,1,0
T3690,C151,989,8399,7410,45033,46022,CASH_OUT,China,Mobile,1,0,0
T3691,C103,23235,42107,18872,37354,60589,CASH_OUT,India,Mobile,1,0,0
T3692,C411,15922,37667,21745,36890,52812,CASH_IN,India,Laptop,0,0,0
T3693,C146,31680,4410,0,22615,54295,CASH_IN,India,Tablet,1,1,1
T3694,C276,11233,16198,4965,24056,35289,PAYMENT,USA,Mobile,0,0,0
T3695,C273,44956,26842,0,23029,67985,CASH_OUT,Nigeria,Laptop,1,1,1
T3696,C186,24165,42291,18126,16365,40530,CASH_IN,USA,Mobile,0,1,0
T3697,C427,37353,49143,11790,20546,57899,PAYMENT,USA,ATM,1,1,1
T3698,C347,6511,41158,34647,33217,39728,PAYMENT,India,Laptop,0,0,0
T3699,C436,26381,7835,0,41019,67400,TRANSFER,USA,Mobile,1,1,1
T3700,C342,10613,6288,0,25708,36321,TRANSFER,India,Tablet,0,0,0
T3701,C90,38308,39524,1216,7717,46025,TRANSFER,Nigeria,Mobile,0,1,0
T3702,C409,16931,5607,0,16319,33250,PAYMENT,UK,Mobile,1,1,1
T3703,C429,21022,49475,28453,1562,22584,PAYMENT,China,Tablet,1,0,0
T3704,C309,23120,32340,9220,16954,40074,CASH_IN,China,ATM,1,1,1
T3705,C270,42005,15039,0,7925,49930,CASH_OUT,USA,ATM,0,0,0
T3706,C297,24933,45131,20198,37267,62200,CASH_IN,Russia,ATM,0,0,0
T3707,C236,14206,19267,5061,40390,54596,PAYMENT,USA,Laptop,0,1,0
T3708,C337,16694,19083,2389,17802,34496,PAYMENT,USA,ATM,0,1,0
T3709,C240,46686,48827,2141,18294,64980,CASH_IN,Russia,Mobile,1,0,0
T3710,C468,17874,21619,3745,22894,40768,PAYMENT,Nigeria,Mobile,1,1,1
T3711,C37,34962,2306,0,40572,75534,CASH_OUT,USA,Tablet,0,1,0
T3712,C349,34421,29480,0,41819,76240,CASH_OUT,China,Laptop,0,0,0
T3713,C162,44000,47114,3114,37367,81367,TRANSFER,Russia,Mobile,1,1,1
T3714,C345,4425,10572,6147,35556,39981,CASH_OUT,UK,Mobile,1,1,0
T3715,C475,19992,10411,0,10879,30871,CASH_OUT,UK,Mobile,0,1,0
T3716,C330,47473,36121,0,43580,91053,CASH_IN,India,ATM,1,0,0
T3717,C428,15569,39455,23886,34936,50505,TRANSFER,China,Tablet,1,0,0
T3718,C92,29806,44772,14966,32541,62347,PAYMENT,India,Mobile,0,0,0
T3719,C53,28703,23239,0,20203,48906,CASH_IN,UK,Laptop,1,0,0
T3720,C43,20550,41188,20638,3903,24453,TRANSFER,Russia,ATM,0,0,0
T3721,C1,35297,36234,937,14775,50072,CASH_IN,Nigeria,Laptop,1,1,1
T3722,C242,7148,23266,16118,32418,39566,TRANSFER,USA,ATM,0,1,0
T3723,C29,29466,20496,0,45530,74996,PAYMENT,India,Mobile,1,1,1
T3724,C399,19744,19812,68,7544,27288,CASH_IN,India,ATM,0,1,0
T3725,C220,7934,38518,30584,35543,43477,CASH_OUT,UK,Tablet,1,0,0
T3726,C183,10167,43002,32835,40170,50337,TRANSFER,Russia,Laptop,1,1,1
T3727,C118,38974,12805,0,9711,48685,CASH_OUT,UK,Tablet,1,0,0
T3728,C445,91,4599,4508,25458,25549,PAYMENT,Nigeria,Mobile,0,1,0
T3729,C461,23376,11026,0,14355,37731,TRANSFER,UK,Laptop,1,0,0
T3730,C351,41436,19774,0,44948,86384,PAYMENT,Nigeria,Mobile,0,0,0
T3731,C62,37856,28781,0,7805,45661,CASH_IN,USA,ATM,0,0,0
T3732,C402,12145,44299,32154,4331,16476,PAYMENT,China,Tablet,1,0,0
T3733,C304,31925,49514,17589,24086,56011,PAYMENT,USA,Tablet,1,0,0
T3734,C238,36434,11536,0,28759,65193,CASH_OUT,UK,Tablet,0,0,0
T3735,C364,47268,25833,0,32825,80093,TRANSFER,India,Tablet,0,1,0
T3736,C250,45246,11875,0,13402,58648,CASH_OUT,India,Laptop,0,1,0
T3737,C155,37285,26401,0,44479,81764,PAYMENT,Nigeria,ATM,0,0,0
T3738,C349,19001,43296,24295,46094,65095,CASH_IN,China,Tablet,0,0,0
T3739,C157,9260,17058,7798,40412,49672,CASH_IN,China,ATM,1,1,0
T3740,C71,35801,36146,345,43869,79670,PAYMENT,Russia,ATM,1,0,0
T3741,C172,19629,20027,398,24819,44448,TRANSFER,Nigeria,Tablet,1,0,0
T3742,C181,26596,10971,0,20239,46835,CASH_IN,China,Mobile,0,0,0
T3743,C186,4178,28321,24143,20395,24573,TRANSFER,UK,Mobile,0,0,0
T3744,C365,27374,24375,0,11222,38596,CASH_OUT,Russia,Mobile,1,0,0
T3745,C354,364,33040,32676,17521,17885,CASH_OUT,USA,ATM,0,0,0
T3746,C440,21401,7006,0,37845,59246,CASH_IN,China,Tablet,1,0,0
T3747,C10,6542,47920,41378,45591,52133,CASH_IN,Russia,Laptop,0,1,0
T3748,C291,35563,6251,0,42379,77942,TRANSFER,USA,Laptop,1,0,0
T3749,C311,948,46381,45433,45781,46729,CASH_OUT,USA,Mobile,1,0,0
T3750,C388,10644,44518,33874,41828,52472,PAYMENT,India,Laptop,1,0,0
T3751,C500,29844,15255,0,5306,35150,CASH_IN,India,Tablet,1,0,0
T3752,C112,9429,20672,11243,3764,13193,PAYMENT,UK,Laptop,1,0,0
T3753,C500,12451,2406,0,4799,17250,CASH_IN,India,Mobile,1,0,0
T3754,C283,28233,27172,0,47049,75282,CASH_OUT,India,Laptop,1,1,1
T3755,C372,29544,42546,13002,41369,70913,PAYMENT,China,Laptop,0,0,0
T3756,C227,12861,12674,0,47740,60601,CASH_IN,Russia,Laptop,0,0,0
T3757,C217,30397,1476,0,42613,73010,PAYMENT,India,Mobile,1,0,0
T3758,C45,23702,14489,0,17568,41270,TRANSFER,China,Laptop,1,1,1
T3759,C484,24474,6094,0,10147,34621,CASH_IN,India,Mobile,1,1,1
T3760,C405,36378,43286,6908,1299,37677,TRANSFER,China,Mobile,0,1,0
T3761,C68,18265,18423,158,41125,59390,CASH_IN,Russia,ATM,0,1,0
T3762,C145,19647,40135,20488,2144,21791,CASH_IN,UK,ATM,1,0,0
T3763,C205,13452,49522,36070,23654,37106,PAYMENT,Nigeria,Laptop,1,0,0
T3764,C222,45058,9142,0,17212,62270,CASH_OUT,China,Laptop,1,1,1
T3765,C208,8293,41625,33332,31030,39323,PAYMENT,China,Mobile,1,1,0
T3766,C368,5270,19343,14073,37493,42763,CASH_IN,USA,Mobile,1,0,0
T3767,C85,7254,47895,40641,46097,53351,CASH_IN,UK,Tablet,1,1,0
T3768,C321,32923,31452,0,21623,54546,CASH_OUT,USA,Laptop,1,1,1
T3769,C377,39441,37091,0,10918,50359,CASH_IN,India,Laptop,1,0,0
T3770,C66,28451,42064,13613,4453,32904,TRANSFER,Nigeria,Tablet,0,1,0
T3771,C261,43061,37747,0,44024,87085,PAYMENT,China,Mobile,1,1,1
T3772,C170,4322,45366,41044,1485,5807,TRANSFER,USA,Mobile,1,0,0
T3773,C500,8105,43028,34923,8068,16173,CASH_OUT,China,Tablet,1,0,0
T3774,C209,33072,36780,3708,5135,38207,CASH_IN,China,Laptop,0,0,0
T3775,C265,18911,2420,0,45414,64325,CASH_IN,USA,ATM,1,0,0
T3776,C15,27133,45929,18796,49021,76154,CASH_OUT,India,Laptop,1,0,0
T3777,C355,45864,39787,0,48601,94465,PAYMENT,India,Tablet,1,0,0
T3778,C290,49053,41215,0,17871,66924,TRANSFER,UK,Laptop,0,0,0
T3779,C393,306,9269,8963,25519,25825,CASH_OUT,UK,Tablet,0,1,0
T3780,C301,30869,7465,0,4587,35456,PAYMENT,USA,Laptop,1,0,0
T3781,C261,29711,10607,0,42154,71865,CASH_OUT,China,Laptop,0,0,0
T3782,C59,44672,31596,0,25129,69801,CASH_OUT,Nigeria,ATM,0,1,0
T3783,C203,6096,22412,16316,44187,50283,CASH_OUT,India,Tablet,1,1,0
T3784,C401,28657,14385,0,42872,71529,TRANSFER,India,Tablet,1,0,0
T3785,C466,10992,8442,0,48609,59601,CASH_IN,Russia,Tablet,1,1,1
T3786,C115,3968,22915,18947,15581,19549,CASH_IN,India,Tablet,1,1,0
T3787,C281,5527,42850,37323,3157,8684,CASH_IN,Russia,Tablet,0,1,0
T3788,C491,48498,9372,0,11812,60310,CASH_IN,Russia,Mobile,1,1,1
T3789,C198,49334,2242,0,15311,64645,TRANSFER,UK,Laptop,1,1,1
T3790,C427,11947,3669,0,18496,30443,CASH_IN,Russia,Laptop,0,1,0
T3791,C98,23625,27245,3620,42352,65977,TRANSFER,India,Tablet,1,1,1
T3792,C441,12412,38225,25813,30192,42604,CASH_OUT,UK,Laptop,0,0,0
T3793,C412,29019,1181,0,23154,52173,CASH_IN,Russia,Tablet,1,1,1
T3794,C330,15418,31771,16353,17728,33146,CASH_OUT,China,Tablet,0,0,0
T3795,C236,7590,27107,19517,9292,16882,CASH_IN,Russia,ATM,0,0,0
